표제어,동형어 번호,구분,품사,고유어 여부,원어
어처구니없이,0,단어,부사,고유어,
어촌,0,단어,명사,한자어,漁村
#NAME?,0,단어,접사,고유어,
어투,0,단어,명사,한자어,語套
어패류,0,단어,명사,한자어,魚貝類
어폐,0,단어,명사,한자어,語弊
어폐,0,단어,명사,한자어,語弊
어필,0,단어,명사,외래어,appeal
어필,0,단어,명사,외래어,appeal
어필하다,0,단어,동사,혼종어,appeal하다
어필하다,0,단어,동사,혼종어,appeal하다
어학,0,단어,명사,한자어,語學
어학,0,단어,명사,한자어,語學
어학연수,0,단어,명사,한자어,語學硏修
어학원,0,단어,명사,한자어,語學院
어항,1,단어,명사,한자어,魚缸
어항,2,단어,명사,한자어,漁港
어허,0,단어,감탄사,고유어,
어허,0,단어,감탄사,고유어,
어허허,0,단어,부사,고유어,
어험,0,단어,감탄사,고유어,
어험,0,단어,감탄사,고유어,
어획,0,단어,명사,한자어,漁獲
어획고,0,단어,명사,한자어,漁獲高
어획량,0,단어,명사,한자어,漁獲量
어휘,0,단어,명사,한자어,語彙
어휘력,0,단어,명사,한자어,語彙力
어휘집,0,단어,명사,한자어,語彙集
어휴,0,단어,감탄사,고유어,
어흥,0,단어,부사,고유어,
억,1,단어,감탄사,고유어,
억,2,단어,수사,한자어,億
억,3,단어,관형사,한자어,億
억누르다,0,단어,동사,고유어,
억누르다,0,단어,동사,고유어,
억눌리다,0,단어,동사,고유어,
억눌리다,0,단어,동사,고유어,
억대,0,단어,명사,한자어,億臺
억류,0,단어,명사,한자어,抑留
억류되다,0,단어,동사,혼종어,抑留되다
억류하다,0,단어,동사,혼종어,抑留하다
억만,0,단어,관형사,한자어,億萬
억만장자,0,단어,명사,한자어,億萬長者
억새,0,단어,명사,고유어,
억새밭,0,단어,명사,고유어,
억세다,0,단어,형용사,고유어,
억세다,0,단어,형용사,고유어,
억세다,0,단어,형용사,고유어,
억세다,0,단어,형용사,고유어,
억세다,0,단어,형용사,고유어,
억수,0,단어,명사,고유어,
억수,0,단어,명사,고유어,
억압,0,단어,명사,한자어,抑壓
억압당하다,0,단어,동사,혼종어,抑壓當하다
억압되다,0,단어,동사,혼종어,抑壓되다
억압적,1,단어,명사,한자어,抑壓的
억압적,2,단어,관형사,한자어,抑壓的
억압하다,0,단어,동사,혼종어,抑壓하다
억양,0,단어,명사,한자어,抑揚
억울하다,0,단어,형용사,혼종어,抑鬱하다
억장,0,단어,명사,한자어,億丈
억제,0,단어,명사,한자어,抑制
억제,0,단어,명사,한자어,抑制
억제되다,0,단어,동사,혼종어,抑制되다
억제되다,0,단어,동사,혼종어,抑制되다
억제책,0,단어,명사,한자어,抑制策
억제하다,0,단어,동사,혼종어,抑制하다
억제하다,0,단어,동사,혼종어,抑制하다
억지,0,단어,명사,고유어,
억지,0,부표제어,명사,,
억지로,0,단어,부사,고유어,
억지로,0,부표제어,부사,,
억지스럽다,0,단어,형용사,고유어,
억지웃음,0,단어,명사,고유어,
억척,0,단어,명사,고유어,
억척같이,0,단어,부사,고유어,
억척스럽다,0,단어,형용사,고유어,
억측,0,단어,명사,한자어,臆測
언감생심,0,단어,명사,한자어,焉敢生心
언급,0,단어,명사,한자어,言及
언급되다,0,단어,동사,혼종어,言及되다
언급하다,0,단어,동사,혼종어,言及하다
언니,0,단어,명사,고유어,
언니,0,단어,명사,고유어,
언덕,0,단어,명사,고유어,
언덕,0,단어,명사,고유어,
언덕길,0,단어,명사,고유어,
언덕배기,0,단어,명사,고유어,
언도,0,단어,명사,한자어,言渡
언도하다,0,단어,동사,혼종어,言渡하다
언뜻,0,단어,부사,고유어,
언뜻,0,단어,부사,고유어,
언뜻언뜻,0,단어,부사,고유어,
언뜻언뜻,0,단어,부사,고유어,
언론,0,단어,명사,한자어,言論
언론계,0,단어,명사,한자어,言論界
언론 기관,0,구,품사 없음,한자어,言論機關
언론사,0,단어,명사,한자어,言論社
언론인,0,단어,명사,한자어,言論人
언문,0,단어,명사,한자어,言文
언변,0,단어,명사,한자어,言辯
언사,0,단어,명사,한자어,言辭
언성,0,단어,명사,한자어,言聲
언약,0,단어,명사,한자어,言約
언약하다,0,단어,동사,혼종어,言約하다
언어,0,단어,명사,한자어,言語
언어 능력,0,구,품사 없음,한자어,言語能力
언어생활,0,단어,명사,한자어,言語生活
언어 수행,0,구,품사 없음,한자어,言語遂行
언어 예술,0,구,품사 없음,한자어,言語藝術
언어 장애,0,구,품사 없음,한자어,言語障礙
언어적,1,단어,명사,한자어,言語的
언어적,2,단어,관형사,한자어,言語的
언어학,0,단어,명사,한자어,言語學
언어학자,0,단어,명사,한자어,言語學者
언어 활동,0,구,품사 없음,한자어,言語活動
언쟁,0,단어,명사,한자어,言爭
언쟁하다,0,단어,동사,혼종어,言爭하다
언저리,0,단어,명사,고유어,
언저리,0,단어,명사,고유어,
언저리,0,단어,명사,고유어,
언저리,0,단어,명사,고유어,
언제,1,단어,대명사,고유어,
언제,1,단어,대명사,고유어,
언제,1,단어,대명사,고유어,
언제,2,단어,부사,고유어,
언제,2,단어,부사,고유어,
언제,2,단어,부사,고유어,
언제나,0,단어,부사,고유어,
언제나,0,단어,부사,고유어,
언제나,0,단어,부사,고유어,
언젠가,0,단어,부사,고유어,
언젠가,0,단어,부사,고유어,
언중,0,단어,명사,한자어,言中
언중유골,0,단어,명사,한자어,言中有骨
언질,0,단어,명사,한자어,言質
언짢다,0,단어,형용사,고유어,
언짢아하다,0,단어,동사,고유어,
언행,0,단어,명사,한자어,言行
언행일치,0,단어,명사,한자어,言行一致
얹다,0,단어,동사,고유어,
얹다,0,단어,동사,고유어,
얹혀살다,0,단어,동사,고유어,
얹히다,0,단어,동사,고유어,
얹히다,0,단어,동사,고유어,
얹히다,0,단어,동사,고유어,
얹히다,0,단어,동사,고유어,
얹히다,0,단어,동사,고유어,
얻다,0,단어,동사,고유어,
얻다,0,단어,동사,고유어,
얻다,0,단어,동사,고유어,
얻다,0,단어,동사,고유어,
얻다,0,단어,동사,고유어,
얻다,0,단어,동사,고유어,
얻다,0,단어,동사,고유어,
얻다,0,단어,동사,고유어,
얻다,0,단어,동사,고유어,
얻어걸리다,0,단어,동사,고유어,
얻어듣다,0,단어,동사,고유어,
얻어듣다,0,단어,동사,고유어,
얻어듣다,0,부표제어,동사,,
얻어맞다,0,단어,동사,고유어,
얻어맞다,0,단어,동사,고유어,
얻어먹다,0,단어,동사,고유어,
얻어먹다,0,단어,동사,고유어,
얻어먹다,0,단어,동사,고유어,
얻어터지다,0,단어,동사,고유어,
얼,0,단어,명사,고유어,
얼,0,부표제어,명사,,
얼-,1,단어,접사,고유어,
얼-,1,단어,접사,고유어,
얼-,2,단어,품사 없음,고유어,
얼간이,0,단어,명사,고유어,
얼갈이,0,단어,명사,고유어,
얼갈이,0,단어,명사,고유어,
얼결,0,단어,명사,고유어,
얼굴,0,단어,명사,고유어,
얼굴,0,단어,명사,고유어,
얼굴,0,단어,명사,고유어,
얼굴,0,단어,명사,고유어,
얼굴,0,단어,명사,고유어,
얼굴,0,단어,명사,고유어,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴,0,부표제어,명사,,
얼굴값,0,단어,명사,고유어,
얼굴빛,0,단어,명사,고유어,
얼굴빛,0,단어,명사,고유어,
얼굴빛,0,부표제어,명사,,
얼굴색,0,단어,명사,혼종어,얼굴色
얼굴색,0,단어,명사,혼종어,얼굴色
얼굴형,0,단어,명사,혼종어,얼굴型
얼기설기,0,단어,부사,고유어,
얼기설기,0,단어,부사,고유어,
얼기설기,0,단어,부사,고유어,
얼다,0,단어,동사,고유어,
얼다,0,단어,동사,고유어,
얼다,0,단어,동사,고유어,
얼다,0,부표제어,동사,,
얼다,0,부표제어,동사,,
얼떨결,0,단어,명사,고유어,
얼떨떨하다,0,단어,형용사,고유어,
얼떨떨하다,0,단어,형용사,고유어,
얼렁뚱땅,0,단어,부사,고유어,
얼려-,0,단어,품사 없음,고유어,
얼룩,0,단어,명사,고유어,
얼룩,0,단어,명사,고유어,
얼룩덜룩,0,단어,부사,고유어,
얼룩덜룩하다,0,단어,형용사,고유어,
얼룩말,0,단어,명사,고유어,
얼룩무늬,0,단어,명사,고유어,
얼룩얼룩,0,단어,부사,고유어,
얼룩얼룩하다,0,단어,형용사,고유어,
얼룩지다,0,단어,동사,고유어,
얼룩지다,0,단어,동사,고유어,
얼른,0,단어,부사,고유어,
얼리-,0,단어,품사 없음,고유어,
얼리다,0,단어,동사,고유어,
얼마,0,단어,명사,고유어,
얼마,0,단어,명사,고유어,
얼마,0,단어,명사,고유어,
얼마간,0,단어,명사,혼종어,얼마間
얼마간,0,단어,명사,혼종어,얼마間
얼마나,0,단어,부사,고유어,
얼마나,0,단어,부사,고유어,
얼버무리다,0,단어,동사,고유어,
얼버무리다,0,단어,동사,고유어,
얼빠지다,0,단어,동사,고유어,
얼빠지다,0,단어,동사,고유어,
얼싸안다,0,단어,동사,고유어,
얼씨구,0,단어,감탄사,고유어,
얼씨구,0,단어,감탄사,고유어,
얼씨구절씨구,0,단어,감탄사,고유어,
얼씬,0,단어,부사,고유어,
얼씬,0,단어,부사,고유어,
얼씬거리다,0,단어,동사,고유어,
얼씬거리다,0,단어,동사,고유어,
얼씬대다,0,단어,동사,고유어,
얼씬대다,0,단어,동사,고유어,
얼씬얼씬,0,단어,부사,고유어,
얼씬얼씬,0,단어,부사,고유어,
얼씬얼씬하다,0,단어,동사,고유어,
얼씬얼씬하다,0,단어,동사,고유어,
얼씬하다,0,단어,동사,고유어,
얼씬하다,0,단어,동사,고유어,
얼어붙다,0,단어,동사,고유어,
얼어붙다,0,단어,동사,고유어,
얼어붙다,0,단어,동사,고유어,
얼어붙다,0,단어,동사,고유어,
얼어붙다,0,단어,동사,고유어,
얼얼하다,0,단어,형용사,고유어,
얼얼하다,0,단어,형용사,고유어,
얼얼하다,0,단어,형용사,고유어,
얼얼하다,0,단어,형용사,고유어,
얼음,0,단어,명사,고유어,
얼음,0,단어,명사,고유어,
얼음,0,단어,명사,고유어,
얼음낚시,0,단어,명사,고유어,
얼음덩이,0,단어,명사,고유어,
얼음물,0,단어,명사,고유어,
얼음장,0,단어,명사,혼종어,얼음張
얼음장,0,단어,명사,혼종어,얼음張
얼음장,0,단어,명사,혼종어,얼음張
얼음판,0,단어,명사,고유어,
얼쩡거리다,0,단어,동사,고유어,
얼쩡거리다,0,단어,동사,고유어,
얼쩡대다,0,단어,동사,고유어,
얼쩡대다,0,단어,동사,고유어,
얼쩡얼쩡,0,단어,부사,고유어,
얼쩡얼쩡,0,단어,부사,고유어,
얼쩡얼쩡하다,0,단어,동사,고유어,
얼쩡얼쩡하다,0,단어,동사,고유어,
얼추,0,단어,부사,고유어,
얼추,0,단어,부사,고유어,
얼큰하다,0,단어,형용사,고유어,
얼큰하다,0,단어,형용사,고유어,
얼큰히,0,단어,부사,고유어,
얼큰히,0,단어,부사,고유어,
얼토당토아니하다,0,단어,형용사,고유어,
얼토당토아니하다,0,단어,형용사,고유어,
얼토당토않다,0,단어,형용사,고유어,
얼토당토않다,0,단어,형용사,고유어,
얼핏,0,단어,부사,고유어,
얼핏,0,단어,부사,고유어,
얽다,1,단어,동사,고유어,
얽다,1,단어,동사,고유어,
얽다,2,단어,동사,고유어,
얽다,2,단어,동사,고유어,
얽매다,0,단어,동사,고유어,
얽매다,0,단어,동사,고유어,
얽매이다,0,단어,동사,고유어,
얽매이다,0,단어,동사,고유어,
얽히고설키다,0,단어,동사,고유어,
얽히고설키다,0,단어,동사,고유어,
얽히다,0,단어,동사,고유어,
얽히다,0,단어,동사,고유어,
엄격,0,단어,명사,한자어,嚴格
엄격성,0,단어,명사,한자어,嚴格性
엄격하다,0,단어,형용사,혼종어,嚴格하다
엄격히,0,단어,부사,혼종어,嚴格히
엄금,0,단어,명사,한자어,嚴禁
엄금하다,0,단어,동사,혼종어,嚴禁하다
엄동,0,단어,명사,한자어,嚴冬
엄동설한,0,단어,명사,한자어,嚴冬雪寒
엄두,0,단어,명사,고유어,
엄마,0,단어,명사,고유어,
엄마,0,단어,명사,고유어,
엄명,0,단어,명사,한자어,嚴命
엄명하다,0,단어,동사,혼종어,嚴命하다
엄밀성,0,단어,명사,한자어,嚴密性
엄밀하다,0,단어,형용사,혼종어,嚴密하다
엄밀히,0,단어,부사,혼종어,嚴密히
엄벌,0,단어,명사,한자어,嚴罰
엄벌하다,0,단어,동사,혼종어,嚴罰하다
엄부자모,0,단어,명사,한자어,嚴父慈母
엄살,0,단어,명사,고유어,
엄살꾸러기,0,단어,명사,고유어,
엄살떨다,0,단어,동사,고유어,
엄선,0,단어,명사,한자어,嚴選
엄선되다,0,단어,동사,혼종어,嚴選되다
엄선하다,0,단어,동사,혼종어,嚴選하다
엄수,0,단어,명사,한자어,嚴守
엄수하다,0,단어,동사,혼종어,嚴守하다
엄숙성,0,단어,명사,한자어,嚴肅性
엄숙하다,0,단어,형용사,혼종어,嚴肅하다
엄숙하다,0,단어,형용사,혼종어,嚴肅하다
엄숙히,0,단어,부사,혼종어,嚴肅히
엄숙히,0,단어,부사,혼종어,嚴肅히
엄습,0,단어,명사,한자어,掩襲
엄습,0,단어,명사,한자어,掩襲
엄습하다,0,단어,동사,혼종어,掩襲하다
엄습하다,0,단어,동사,혼종어,掩襲하다
엄연하다,0,단어,형용사,혼종어,儼然하다
엄연하다,0,단어,형용사,혼종어,儼然하다
엄연히,0,단어,부사,혼종어,儼然히
엄연히,0,단어,부사,혼종어,儼然히
엄정,0,단어,명사,한자어,嚴正
엄정,0,단어,명사,한자어,嚴正
엄정하다,0,단어,형용사,혼종어,嚴正하다
엄정하다,0,단어,형용사,혼종어,嚴正하다
엄정히,0,단어,부사,혼종어,嚴正히
엄정히,0,단어,부사,혼종어,嚴正히
엄중,0,단어,명사,한자어,嚴重
엄중,0,단어,명사,한자어,嚴重
엄중하다,0,단어,형용사,혼종어,嚴重하다
엄중하다,0,단어,형용사,혼종어,嚴重하다
엄중하다,0,단어,형용사,혼종어,嚴重하다
